sqft_living,sqft_lot,floors,view,sqft_above,sqft_basement,price,yr_built
2020,67953,1.5,0,1620,400,287500,1936
2620,4743,1,2,1310,1310,815000,1949
2830,8630,2,0,2830,0,795000,2001
1700,9840,1,0,1200,500,502775,1976
1110,6411,1,0,1110,0,222900,1944
2150,64694,1,0,1450,700,399950,1969
2650,13684,2,0,2650,0,728000,1994
3870,65556,2,0,3870,0,850000,1994
2530,17856,2,0,2530,0,525000,1998
1450,7850,1.5,0,1450,0,257000,1910
2200,3360,2,0,2200,0,433500,2009
1890,9623,1,0,1290,600,314950,1969
1530,14633,1,0,1100,430,500000,1977
1590,8911,1,0,1590,0,300000,1956
2690,18653,2,0,2690,0,645000,1985
990,10125,1,0,990,0,222500,1972
1300,8099,1,0,1080,220,275000,1976
1720,6570,1.5,0,1720,0,498000,1909
2080,75794,1,0,2080,0,800000,1958
1840,8234,2,0,1840,0,297000,1994
4010,6000,2,3,2560,1450,625000,1997
3560,6187,2,0,3560,0,770000,2003
1640,4635,1.5,0,1540,100,517000,1930
530,6350,1,0,530,0,238000,1941
1990,15375,1,0,1140,850,234550,1946
1690,7245,1,1,1160,530,230500,1973
2670,16777,1.5,0,1620,1050,585000,1920
1930,3876,1.5,0,1450,480,733000,1924
810,3880,1,0,810,0,357950,1952
1550,3680,1,0,1050,500,530000,1927
2640,10720,2,0,2640,0,377500,1999
2320,10046,2,0,2320,0,475000,2006
2170,73616,1,0,2170,0,399000,2008
2080,5750,1,0,1040,1040,660000,1926
2070,10488,1,0,1080,990,400000,1958
800,4850,1,0,800,0,440000,1944
2040,14383,1,0,1270,770,366400,1977
2830,10677,2,0,2830,0,627250,1993
1480,7560,1,0,1100,380,375950,1920
1810,6750,1,0,1280,530,162000,1978
1970,2600,2.5,0,1970,0,780000,1924
2650,4316,1.5,0,1520,1130,705000,1905
2820,15233,1,2,1820,1000,450000,1972
1400,7880,1,0,1000,400,311000,1981
1580,6065,2,0,1580,0,485000,1985
1800,11034,2,0,1800,0,485000,1987
3360,6000,2,0,2640,720,725000,1963
1510,17040,1,0,1510,0,185000,1975
4285,9345,2,0,4285,0,1.89E+06,2013
1610,7423,2,0,1610,0,260000,1990
2470,5074,2,0,2470,0,356000,2004
1200,7220,1,0,1200,0,225205,1977
1260,8910,1,0,1260,0,445000,1949
920,4095,1,0,920,0,356000,1914
2540,8250,1,0,1440,1100,760250,1953
1870,5143,1,0,1870,0,572000,2005
3060,9950,1.5,2,1810,1250,970000,1930
1950,8628,2,0,1950,0,348450,1994
1730,40250,2,0,1730,0,535500,1983
2570,9600,1,2,1620,950,710000,1956
1490,9800,1,0,1140,350,745000,1947
2040,8265,2,0,2040,0,355000,1996
2690,5505,2,0,2690,0,333000,2004
1610,6000,2,0,1610,0,282000,1993
2520,5400,1.5,0,1410,1110,840500,1906
1550,8134,1,0,1550,0,432000,1959
1800,4800,1,2,900,900,625000,1927
1170,6134,1,0,1170,0,209977,1948
900,13531,1,0,900,0,174000,1979
2800,8540,1,0,1730,1070,740000,1977
1830,4500,1.5,0,1830,0,518000,1909
1380,3225,1,0,940,440,539000,1915
1990,9600,1,0,1530,460,575000,1978
1170,976,2,0,780,390,530000,2010
1400,54014,1.5,0,1400,0,242025,1935
2620,11200,1,0,1770,850,1.03E+06,1962
880,7500,1,0,880,0,230000,1978
2260,7500,1,0,1460,800,350000,1965
1300,11520,1,0,1300,0,595000,1958
1450,6829,1,0,1450,0,440000,1983
1110,6000,1,0,1110,0,550000,1904
1890,5940,1,1,1470,420,940000,1963
1100,1751,2,0,940,160,375000,2007
1350,4592,1,0,1070,280,567500,1939
3020,50800,1,0,1510,1510,735000,1968
730,5200,1,0,730,0,114000,1928
1390,3600,1,0,1010,380,608000,1913
2710,47419,1.5,0,2170,540,442500,1980
1530,5250,1,0,1110,420,381800,1981
2170,3978,1,0,1340,830,330000,1919
790,2640,1,0,790,0,90000,1973
1160,8625,1,0,1160,0,312000,1941
1080,8100,1,0,1080,0,339000,1955
2190,8000,1,0,2190,0,313000,1967
2030,6500,2,0,2030,0,618080,1988
2480,8755,2,0,2480,0,325000,1979
2240,7620,1,0,1120,1120,242000,1966
1650,7311,1,0,860,790,364000,1978
1700,5750,1.5,2,1450,250,545000,1925
2790,16173,2,0,2790,0,445000,1988
3010,10830,2,3,3010,0,1.09E+06,1980
2550,10000,1,0,1290,1260,660000,1964
2880,35610,1,0,2880,0,845000,1989
2090,4000,1,0,1060,1030,417000,1907
740,5200,1,0,740,0,213800,1952
960,6200,1,0,960,0,400000,1946
2100,7560,2,0,2100,0,759950,2005
2540,5930,2,0,2540,0,990000,2003
1650,10250,1,0,1650,0,710000,1963
770,4600,1,0,770,0,315000,1910
2280,14810,1,0,1500,780,515000,1977
1660,3729,1,0,970,690,638000,1922
2020,8100,1.5,0,1160,860,370000,1946
970,14850,1,0,970,0,184000,1968
2480,6600,2,0,2480,0,583800,2002
1250,7320,1,0,1250,0,309500,1968
4430,31353,2,0,4430,0,1.96E+06,1998
740,5000,1,0,740,0,299000,1923
710,7200,1,0,710,0,215000,1943
1970,10500,1,0,1820,150,410000,1961
820,6000,1,0,820,0,478000,1939
1000,6500,1,0,1000,0,431000,1918
3080,35430,2,0,3080,0,635000,1997
2410,12000,2,0,2410,0,648000,1973
2370,11172,2,0,2370,0,640000,1993
4690,6705,2,0,3450,1240,932808,1995
2280,6815,1,0,2280,0,835000,2002
1530,7020,1,0,1030,500,469775,1942
3610,52595,2,0,3610,0,587000,1989
1740,3600,1,0,990,750,677915,1923
3600,9200,1,4,2100,1500,1.08E+06,1976
3130,5700,1.5,0,1750,1380,671000,1953
3940,9780,2,0,3940,0,695000,2007
2200,13320,1,0,1100,1100,205000,1944
1510,7200,1.5,0,1510,0,350000,1955
1560,7930,2,0,1560,0,360000,1980
1870,4198,2,0,1870,0,313999,2008
2070,7225,1,0,1690,380,300000,1979
1660,11747,1,0,830,830,452000,1981
2010,57934,1,0,2010,0,495500,1978
1410,40500,1,0,1410,0,288000,1961
1820,7194,1,0,1820,0,227490,1967
2560,16420,2,0,2560,0,470950,1989
2450,4187,2,2,2450,0,735000,2010
3110,4400,1.5,0,2010,1100,730000,1914
2210,7000,2,0,2210,0,412000,1985
2630,6326,2,0,2630,0,589500,2008
2350,8636,1,0,1550,800,291000,1962
4450,7680,2,0,3460,990,1.30E+06,2010
1200,10458,1,0,1200,0,190000,1961
1210,7733,1,0,1210,0,456200,1904
1290,8470,1,0,970,320,225000,1966
3490,21064,1,4,2290,1200,2.00E+06,1968
3360,15091,2,0,3360,0,740000,1997
2660,5511,1,0,1330,1330,467000,1948
770,7554,1,0,770,0,385000,1946
1800,4763,2,0,1240,560,670000,1985
2900,5760,1,0,1660,1240,500000,1959
1430,6000,1,0,1430,0,352450,1945
2550,7591,2,0,2550,0,669888,1989
1310,7300,1,0,1310,0,405000,1957
1430,8000,1,0,1430,0,518000,1956
1880,6288,1,0,1120,760,280000,1974
1600,2375,2,0,1600,0,435000,2005
1760,9732,1,0,1760,0,314950,1996
1180,3003,2,0,1180,0,209900,2005
2330,31705,2,0,2330,0,630000,1980
1960,12688,1.5,0,1960,0,442000,1962
1140,13440,1,0,1140,0,340000,1944
1400,6956,1,0,1400,0,230000,1957
2710,22120,1,0,1410,1300,495200,1955
3510,6745,2,0,3510,0,900000,1998
910,4600,1,0,910,0,265000,1917
2090,65558,1,0,1330,760,489500,1977
1410,44866,1,0,1410,0,335000,1985
3050,12700,2,0,2240,810,585000,1990
2010,7200,1,1,1010,1000,800000,1950
2120,53578,2,2,2120,0,379500,1985
1270,8000,1,0,1270,0,475000,1959
1670,8800,1,0,1150,520,520000,1961
1800,4338,2,0,1800,0,515000,2001
1640,5515,1,0,940,700,577500,1926
1740,9672,1,0,1110,630,269900,1963
1600,5952,1,0,1150,450,329000,1964
1280,1920,1.5,0,1280,0,458500,1905
1480,11171,1.5,0,1480,0,890000,1947
1980,7334,2,0,1980,0,361500,2003
3730,10626,1,4,3730,0,2.54E+06,1963
900,8374,1,0,900,0,325000,1984
3480,6000,3,0,3480,0,1.85E+06,2014
2840,13367,1,0,1420,1420,945000,1952
2490,4244,2,0,2490,0,370000,2005
1490,7111,2,0,1490,0,320000,1999
1510,4908,1,0,1510,0,450000,2006
2900,18303,2,0,2900,0,800000,1994
2240,3825,2,0,2240,0,676000,1995
2040,5000,2,0,2040,0,1.27E+06,1921
1460,7980,1,0,1460,0,290000,1972
990,8925,1,0,990,0,158000,1962
1970,9389,1,0,1140,830,379950,1960
2660,4000,2,0,2660,0,583000,2001
870,5700,1,0,870,0,150000,1957
1740,6992,2,0,1740,0,261500,1990
2290,3777,2,0,2290,0,278000,2004
2170,7140,1,0,1290,880,555000,1977
2040,8173,1,0,1470,570,355000,1958
1770,6650,1,0,1770,0,375000,1958
2380,12681,1,0,1380,1000,227000,1918
2030,103672,1,0,2030,0,335000,1969
2270,23900,1,0,1820,450,680000,1975
1390,5025,1.5,0,1390,0,686500,1928
1530,26642,1,0,1180,350,410000,1988
1430,13300,1.5,0,1230,200,425000,1921
2030,7549,1,0,2030,0,562500,1988
2390,6976,2,0,2390,0,345000,2003
2540,11500,1,0,1640,900,627500,1979
1890,36300,1,0,1890,0,355000,1962
1870,5876,2,0,1870,0,335000,1986
1780,4228,1,0,1780,0,350000,1953
1610,58370,1,0,1610,0,590000,1978
1420,6788,2,0,1420,0,252000,1990
4440,9270,1,0,2220,2220,1.30E+06,1968
1820,5001,2,0,1820,0,705000,1947
1620,8400,1,0,1180,440,498000,1968
870,7227,1,0,870,0,312500,1948
1830,5375,1,0,1060,770,260000,1962
2290,9600,1,0,2290,0,209950,1967
1110,10402,1,0,1110,0,610000,1967
1440,7100,1.5,0,1440,0,500000,1906
3070,7050,1,3,1570,1500,850000,1928
2440,11700,1,0,1480,960,689000,1961
2410,4680,2,0,2410,0,470000,1974
2270,5175,2,0,2130,140,640000,2002
2340,7200,1,0,1590,750,290000,1960
1800,9000,2,0,1800,0,258500,1983
2210,7597,1,0,1550,660,1.10E+06,1977
1820,22320,1,0,1250,570,420000,1977
1190,9083,1,0,1190,0,230000,1955
1400,6865,1,0,1400,0,252000,1986
2600,4506,2,0,2600,0,515000,2003
910,4635,1,0,910,0,425000,1905
1760,2320,2,2,1760,0,575000,1994
860,5160,1,0,860,0,390000,1909
2310,9800,1,0,1780,530,561500,1968
2000,3728,1.5,0,1820,180,1.35E+06,1926
2460,7830,1,0,1490,970,835000,1955
1020,15000,1.5,0,1020,0,245000,1933
1670,3980,2,0,1670,0,475200,2000
790,5024,1,0,790,0,425000,1941
2010,7755,2,0,2010,0,218000,1952
2600,6536,2,0,2600,0,600000,1999
1890,7210,1,0,1890,0,545000,1967
4600,23250,1.5,2,3600,1000,2.41E+06,1918
2008,5050,1,0,1216,792,460000,1992
880,6413,1,0,880,0,425000,1950
1700,8360,1,0,850,850,455000,1955
1730,12821,1,0,1730,0,313100,1994
3910,59863,2,0,2490,1420,780000,1987
2160,9682,2,0,2160,0,345500,1999
1200,8034,1,0,1200,0,243000,1975
3860,9600,1,3,2660,1200,670000,1973
1320,7560,1,0,840,480,325000,1983
1280,12500,1,0,1060,220,281000,1951
1100,5100,1,0,1100,0,130000,1913
2170,9798,2,0,2170,0,340000,1995
2720,51396,2,0,2720,0,485000,1977
2520,6398,2,0,2520,0,642860,2014
2560,4800,1,0,1280,1280,747000,1911
2650,7200,2,0,2250,400,559950,1979
2870,7200,2,0,2870,0,577288,2008
1230,2726,1.5,0,880,350,575000,1920
1450,6000,1,0,1450,0,287000,1953
3180,9889,2,0,2500,680,1.15E+06,2012
1800,8900,1,0,900,900,335000,1945
2020,12500,2,0,2020,0,375000,1966
620,14823,1,0,620,0,325000,1926
2190,220414,1,0,1330,860,530000,1976
1980,7081,1,0,1470,510,287000,1977
2970,7000,1,0,1810,1160,320000,1979
2270,4400,2,0,2270,0,425000,2006
1630,6009,1,3,1630,0,550000,1954
1520,8450,1,0,1120,400,135000,1961
2080,5687,1.5,0,2080,0,695000,1924
3020,9648,1,2,1980,1040,975000,1977
2180,28710,1,0,1180,1000,210000,1950
1780,8768,1,0,1050,730,518000,1951
1370,6780,2,0,1370,0,335500,1930
3050,7020,2,3,2050,1000,750000,1984
1490,12000,1,0,1490,0,515000,1956
1800,5453,1,0,1050,750,344500,2002
1760,6723,1,0,1160,600,470000,1958
1770,9848,1,0,1370,400,606150,1967
2910,7712,1,0,1600,1310,292000,1998
2880,426452,2,3,2880,0,450000,1979
2520,5043,1,0,1260,1260,429000,1957
3190,38119,2,0,3190,0,765000,1988
540,2500,1,0,540,0,425000,1905
3170,5340,2,0,3170,0,505000,2000
1830,7371,1,0,1830,0,544950,1957
1360,4840,1.5,0,1360,0,382000,1936
1870,25157,2,0,1870,0,475000,1978
1370,4790,2,0,1370,0,355000,1982
1700,9000,1,0,1700,0,410000,1972
1960,5008,1,0,980,980,450000,1900
4140,9066,1,0,2070,2070,565000,1978
1290,6528,1.5,0,1290,0,529100,1941
2460,6454,2,0,2460,0,452500,2006
1580,8000,1,0,1040,540,245000,1967
700,2550,1,0,700,0,415000,1954
2410,15899,2,3,2410,0,610000,1990
2180,9702,1,0,1090,1090,363500,1962
1950,12630,1,0,1230,720,510000,1969
2630,28298,2,0,2630,0,650000,1996
2050,9015,2,0,2050,0,290000,1973
790,6750,1,0,790,0,170000,1944
1070,5280,1,0,1070,0,510000,1900
13540,307752,3,4,9410,4130,2.28E+06,1999
2320,7379,2,0,2320,0,316000,1987
2670,13463,2,0,2670,0,690000,1989
700,5200,1,0,700,0,199950,1952
860,7740,1,0,860,0,207000,1960
3490,8400,1.5,0,3490,0,449950,1976
1160,257875,1,0,1160,0,361550,1980
3650,57538,2,0,3650,0,824000,1996
1550,10050,1,0,1550,0,537000,1957
2620,9525,2.5,0,2620,0,838400,1974
720,4758,1,0,720,0,225000,1947
1380,5198,1,0,1380,0,329900,1982
1170,34925,1,0,1170,0,282500,1942
1170,11960,1,0,1170,0,229950,1969
1630,12059,1,0,1270,360,500000,1947
1890,6557,1,0,1890,0,495000,1967
1010,9450,1,0,1010,0,149500,1959
2040,10033,1,0,1420,620,726000,1974
4080,10295,2,0,4080,0,899000,1998
1270,8925,1,0,1270,0,317000,1955
790,3000,1,0,790,0,395000,1953
2580,6740,2,0,2580,0,360000,1999
2290,6738,2,0,2290,0,570000,1996
3490,5000,2,0,3490,0,320000,2003
1510,30185,1.5,0,1510,0,320000,1976
2400,4564,2,0,2400,0,268000,2004
900,3400,1,0,900,0,191000,1905
1270,7440,1,0,910,360,400000,1949
1050,5000,1,0,1050,0,515000,1907
2950,9010,2,0,2950,0,610000,2004
1850,3060,1,0,1060,790,538000,1929
1970,4036,2,0,1970,0,432000,2003
2400,8592,2,0,2400,0,335000,1978
2360,8642,1.5,0,2060,300,302000,1926
1580,9382,1,0,1080,500,787500,1963
1790,7055,1,0,1520,270,420000,1937
2840,216493,2,0,2840,0,560000,1991
1970,6634,2,0,1970,0,535000,1989
1780,6771,1,0,1230,550,310000,1990
3920,5250,1.5,0,2560,1360,760000,1910
1550,1905,2,0,1550,0,242500,2005
2980,7200,1.5,2,2980,0,1.31E+06,1911
1270,7153,1,0,1270,0,235000,1949
3040,12160,1,0,1520,1520,598780,1963
2075,16200,2,0,2075,0,433200,2002
1110,9920,1,0,700,410,343000,1942
800,8125,1,0,800,0,145000,1964
680,21727,1,0,680,0,291970,1952
1680,7910,1,0,1680,0,599950,1949
3910,22710,1.5,0,3910,0,1.75E+06,1908
2780,11000,1,0,1560,1220,870000,1964
2000,9083,2,0,2000,0,323000,1992
3150,9703,2,0,3150,0,727000,2001
1120,17332,1,0,1120,0,166000,1988
1740,12204,1,0,1270,470,450000,1961
2970,23100,1,0,1510,1460,400000,1967
2970,23100,1,0,1510,1460,599000,1967
1150,19200,1,0,1150,0,165000,1908
1190,7408,1,0,830,360,229000,1941
900,7500,1,0,900,0,305000,1946
2950,4446,2,0,2450,500,930000,2001
1990,15985,1,0,1540,450,542000,1964
1020,9147,1,0,1020,0,214000,1900
2070,7200,2,0,2070,0,718000,2001
1430,1002,3,0,1430,0,349000,2002
2030,8000,2,0,2030,0,305000,1997
1620,2640,2,0,1620,0,498000,1900
4220,196817,2,0,4220,0,799950,1993
2300,7800,2,2,2300,0,737000,1997
3830,10005,2,0,3830,0,860000,2001
2390,34041,1,0,1840,550,339950,1984
1440,7673,1,0,940,500,249000,1982
910,5525,1,0,910,0,370000,1910
1550,12262,1,0,1550,0,725000,1964
2380,91476,1,0,1580,800,529000,1976
2060,8100,1,0,1310,750,310000,1988
1880,9163,2,0,1880,0,315000,1981
3470,4160,2,0,2480,990,1.30E+06,1927
2360,12744,2,0,2360,0,435000,1964
1970,10800,1,0,1300,670,350000,1979
1040,7800,1,0,1040,0,240000,1948
1420,3750,2,0,1420,0,410000,1987
2290,5249,2,0,2290,0,430000,2003
1530,8375,1,0,1020,510,446000,1974
1360,9760,1.5,0,1360,0,240000,1984
3680,35736,1.5,0,2320,1360,595000,1970
920,4770,1,0,920,0,215150,1969
1070,5824,1,2,1070,0,319950,1949
1590,9912,2,0,1590,0,385000,2000
1600,6700,2,0,1600,0,280000,1991
1510,7300,1,0,1040,470,399950,1974
1080,10500,1,0,1080,0,132500,1967
1330,2856,1,0,930,400,399950,1916
850,6800,1,0,850,0,290000,1948
1960,8592,1,0,1290,670,860000,1958
6980,15682,3,4,5330,1650,3.10E+06,1999
1530,7200,1.5,0,1400,130,245000,1948
1320,7980,1,0,1320,0,255000,1956
2320,7200,2,0,2320,0,310000,1976
960,8100,1,0,960,0,299000,1955
2040,5508,2,0,2040,0,575000,1996
1080,8214,1,0,1080,0,284000,1944
2020,4800,1,0,1090,930,840000,1926
1780,7567,1,0,1290,490,442573,1980
1140,7028,1,0,1140,0,560000,1931
1610,4160,1,0,1010,600,485000,1917
1440,8536,1,0,1440,0,472500,1961
4270,25807,2,0,4270,0,1.61E+06,1996
3460,4600,2,0,2860,600,808000,1987
1890,16001,1.5,0,1890,0,398000,1950
2240,6000,2,0,2240,0,340000,2003
760,4000,1.5,0,760,0,380000,1910
1020,6173,1,0,780,240,235000,1948
1330,9900,1,0,1330,0,400000,1956
2780,12335,1,0,1590,1190,582000,1968
1070,6120,1,0,1070,0,209000,1962
2660,7700,1.5,0,1670,990,335000,1962
710,7120,1,0,710,0,285950,1942
3340,52476,2,0,3340,0,645000,1975
1160,7500,1.5,0,1160,0,312000,1916
2840,59677,1,0,1580,1260,663000,1967
2000,36000,1,0,2000,0,443950,1946
1060,5750,1,0,1060,0,315000,1981
1730,10396,1,0,1730,0,302200,1964
2190,2658,2,3,2190,0,770000,1979
1660,8160,1,0,1660,0,374950,1974
2210,7557,2,0,2210,0,330000,1989
870,7020,1,0,570,300,230000,1942
3100,7250,2,0,3100,0,967000,2010
1720,3515,2,2,1470,250,536500,2000
3120,4240,2,2,2090,1030,315000,1993
1040,4240,1,0,860,180,626000,1924
1650,9305,1,0,1650,0,334009,1960
1010,5000,1,0,1010,0,429000,1924
4020,44431,2,0,4020,0,818000,1987
2166,6342,2,0,2166,0,326000,2013
1880,5000,1,0,1100,780,310000,1997
2260,7680,1,0,1130,1130,525000,1947
2010,4400,1.5,0,2010,0,350000,1986
3330,8897,2,0,3330,0,936000,2001
1520,7200,1,0,1030,490,226000,1954
3510,4798,2,0,2700,810,1.25E+06,2008
1580,507038,1,2,1580,0,428000,1985
1460,5040,1,0,1100,360,329932,1971
1460,5040,1,0,1100,360,539000,1971
1650,7700,1,0,1650,0,275000,1977
2660,35010,2,2,2660,0,590000,1993
3510,24604,2,0,3510,0,782000,1997
2120,9603,2,0,2120,0,575000,1985
1780,9315,2,0,1780,0,509000,1996
2000,13300,1,0,1200,800,290000,1968
1300,9000,1,0,1300,0,305240,1956
2180,4976,1.5,2,1680,500,555000,1930
1790,8228,1,0,1390,400,317000,1980
1910,5040,1.5,0,1910,0,430000,1971
1800,4144,1,4,900,900,850000,1962
2620,10659,1,0,1660,960,469000,1976
1440,8425,1,0,1440,0,327200,1942
2790,12523,2,4,1600,1190,835000,1977
2340,13445,2,0,2340,0,360000,1990
2070,8658,2,0,2070,0,372000,1999
2160,11484,1.5,0,2160,0,453000,1968
2090,11317,1,0,1090,1000,275000,1931
2040,7260,2,0,2040,0,475000,1963
1950,9720,1,0,1400,550,310000,1986
1200,8460,1,0,1200,0,173000,1957
2240,94960,1,0,2240,0,313500,1985
1360,1489,2,0,1360,0,345000,2007
1500,10200,1,0,1300,200,436000,1955
1300,14500,1,0,650,650,244500,1939
1140,9800,1,0,1140,0,206000,1968
2930,9158,2,0,2930,0,890000,2005
2140,8874,2,0,2140,0,329950,1986
1628,286355,1,0,1628,0,250000,1996
1990,203861,1,0,1990,0,246000,1949
1950,19747,1,0,1150,800,440000,1979
1910,8117,1,0,1460,450,395000,1975
820,5150,1,0,820,0,305000,1918
1470,8682,1,0,1160,310,160000,1985
1470,8682,1,0,1160,310,269000,1985
1060,10023,1,0,1060,0,169500,1962
3130,8920,2,0,3130,0,690500,2014
1260,9693,1,0,1260,0,245560,1957
2200,13498,2,0,2200,0,345000,1987
2580,19607,1,2,1290,1290,383000,1958
1350,944,2,0,1050,300,388500,2007
1350,8548,1,0,1350,0,250000,1985
2290,19000,1,0,1650,640,455500,1973
1220,8573,1,0,1220,0,672000,1954
2750,128502,1,0,1500,1250,550000,1958
1430,12632,1,0,1430,0,487000,1959
2220,6233,2,0,2220,0,291375,2001
1490,15850,1,0,1490,0,225000,1946
2440,10200,2,0,2440,0,519950,1974
2070,8400,2,0,2070,0,250000,1990
1500,2400,1.5,0,1500,0,614950,1900
2020,10260,2,0,2020,0,599500,1984
2190,13660,1,3,2190,0,625000,1952
780,10064,1,0,780,0,248500,1958
1220,4200,1,0,1090,130,469950,1921
1840,10956,1,0,1840,0,525000,1970
2390,6928,2,3,1810,580,787500,1949
3710,15935,1,0,2130,1580,485000,2005
750,5379,1,0,750,0,310000,1919
2110,7919,1,0,1110,1000,280000,1966
1020,42966,1.5,0,1020,0,200000,1922
3080,7363,2,0,3080,0,490000,2006
900,4770,1,0,900,0,146000,1969
3720,25474,2,4,2090,1630,500000,1986
940,7380,1,0,940,0,242500,1959
1040,7288,1,0,1040,0,324950,1959
1000,7615,1,0,1000,0,231500,1943
2080,9827,2,0,2080,0,300000,1989
2500,50595,2,0,2500,0,545000,1997
1050,8583,1,0,1050,0,350000,1955
1620,8645,1,0,1190,430,467100,1973
1610,8500,1.5,0,1610,0,180000,1959
2130,5000,2,0,2130,0,749000,1920
1460,11593,2,0,1460,0,245000,1989
1600,7350,1,0,1600,0,260000,1962
1730,2940,3,0,1730,0,490000,1985
2280,4602,2,0,2280,0,565000,2003
2430,7490,2,0,2430,0,330000,1983
1380,7575,1,0,1380,0,295000,1963
1790,6000,1.5,0,1790,0,725000,1903
3370,10602,2,0,3370,0,1.14E+06,1999
2920,6300,1,0,1710,1210,680000,1956
2180,9300,1,0,1090,1090,490000,1947
1480,6985,1.5,0,1200,280,635000,1926
2350,715690,1.5,0,2350,0,750000,1979
2440,8098,2,0,2440,0,330000,1983
1350,1189,2,0,1080,270,270000,2007
1970,3716,2,0,1970,0,340000,1997
1110,3960,1,0,1110,0,413252,1951
2950,5803,2,0,2950,0,600000,2007
2970,7261,2,0,2970,0,726888,1999
720,6400,1,0,720,0,285000,1943
770,5680,1,0,770,0,365000,1929
1650,7200,1,0,1650,0,295000,1964
1620,7350,1,0,1170,450,460000,1969
1510,10588,1.5,0,1510,0,230000,1947
1070,6109,1,0,1070,0,337000,1951
1010,6300,1,0,1010,0,300000,1957
3370,8402,1,0,2240,1130,2.30E+06,1962
2000,5500,2,0,2000,0,360000,2003
2060,10839,2,0,2060,0,585000,1987
1740,6650,1,0,1240,500,182700,1978
1740,6650,1,0,1240,500,305000,1978
1880,7838,2,0,1880,0,309950,1994
960,12527,1,0,960,0,550000,1972
3280,26413,1,3,2670,610,825000,1985
1570,4400,1.5,0,1570,0,998500,1914
2990,5342,2,0,2990,0,644500,2004
1250,8636,1,0,1250,0,320000,1968
1920,4803,2,0,1920,0,266950,2005
2470,33305,2,0,2470,0,633100,1993
960,6700,1,0,960,0,395000,1951
940,5904,1,0,940,0,259250,1947
1260,5000,1,0,1260,0,300000,1968
2280,139392,1,0,2280,0,413000,1977
1740,8491,1,0,1240,500,435000,1958
2630,15000,1,0,1690,940,500000,1976
2430,5481,1,0,1430,1000,402000,1953
2260,251460,1.5,0,2260,0,777700,1995
1220,5000,1,2,1220,0,580000,1938
2580,40392,1,0,1390,1190,570000,1986
730,6000,1,0,730,0,174950,1950
760,3001,1,0,760,0,300000,1913
1740,6988,1,0,1600,140,435000,1950
3420,8405,2,0,3420,0,840000,2000
2240,7543,1,0,1140,1100,469000,1966
1920,3600,2,0,1920,0,870000,1907
2020,7029,1,0,1430,590,532000,1979
1880,11400,1,0,1280,600,455000,1955
1010,25277,1,0,1010,0,201000,1961
3990,13087,2,0,2400,1590,649000,1991
1390,6670,1,0,720,670,445500,1941
1230,11502,1,0,1230,0,475000,1984
2940,29013,2,0,2940,0,590000,1992
2190,8296,2,0,2190,0,565000,1935
640,10280,1,0,640,0,110000,1920
1670,7740,1,0,1130,540,375000,1974
1240,8528,1,0,1240,0,255000,1967
1850,14800,1.5,0,1760,90,315000,1937
2020,8400,1,0,1350,670,496600,1961
1020,4800,1,0,1020,0,380000,1944
1610,22496,1,0,1610,0,338950,1974
2730,42500,1,0,1530,1200,542500,1989
2840,5000,1,0,1620,1220,739000,1913
1290,3060,2,0,1290,0,549000,1906
1670,7881,1,0,1190,480,252000,1977
3860,15246,2,4,2940,920,1.70E+06,2004
2460,5100,1.5,0,1450,1010,735000,1909
1660,8063,1,0,1660,0,270000,1978
3420,8700,1,0,2890,530,2.25E+06,1951
1010,43056,1.5,0,1010,0,155000,1990
2240,5624,1,0,1520,720,469000,1961
2340,5250,2,0,2340,0,305000,1965
1920,4500,1,0,960,960,675000,1924
2460,6600,1.5,0,1560,900,931000,1929
1470,11398,1,0,1470,0,385000,1950
3400,12442,2,0,3400,0,815000,2001
1910,8390,1,0,1910,0,531000,1979
1400,3600,1,0,700,700,386500,1901
1520,11085,1,0,1520,0,475580,1983
930,5077,1,0,930,0,358000,1939
2340,4730,2,0,1810,530,677500,1918
2920,3942,3,0,2920,0,868500,2008
